form_count,div_count,samp_count,ol_count,h3_count,link_count,figcaption_count,object_count,u_count,track_count,dd_count,code_count,h6_count,h4_count,li_count,em_count,progress_count,paragraph_count,select_count,header_count,button_count,caption_count,sub_count,dir_count,small_count,dialog_count,time_count,map_count,col_count,main_count,input_count,style_count,tr_count,dt_count,dl_count,filename,bold_count,tfoot_count,section_count,ins_count,source_count,td_count,output_count,h2_count,span_count,aside_count,textarea_count,blockquote_count,datalist_count,svg_count,mark_count,iframe_count,image_count,wbr_count,del_count,tbody_count,hr_count,meter_count,footer_count,colgroup_count,optgroup_count,article_count,thead_count,a_count,abbr_count,br_count,font_count,option_count,table_count,legend_count,th_count,area_count,noscript_count,script_count,canvas_count,keygen_count,bdi_count,video_count,h5_count,summary_count,pre_count,s_count,quotation_count,fieldset_count,audio_count,strong_count,bdo_count,address_count,nav_count,menu_count,label_count,kbd_count,h1_count,dfn_count,sup_count,cite_count,embed_count,details_count,i_count,var_count,figure_count,param_count,menuitem_count,ul_count,quality
2,87,0,1,2,30,0,0,0,0,0,0,0,1,78,0,0,25,0,8,1,0,0,0,0,0,0,0,0,1,5,5,0,0,0,1002850_raw_html.txt,0,0,0,3,0,0,0,7,46,1,0,0,0,0,0,0,37,0,0,0,0,0,2,0,0,8,0,116,0,0,0,0,0,0,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,8,0
1,138,0,0,0,5,0,0,0,0,0,0,0,0,41,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,0,1002892_raw_html.txt,5,0,0,0,0,5,0,10,24,0,0,0,0,0,0,5,3,0,0,1,0,0,0,0,0,0,0,108,0,0,0,0,2,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,5,0
1,142,0,1,10,7,0,0,0,0,0,0,0,0,92,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1002934_raw_html.txt,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0
3,140,0,0,27,8,0,0,0,0,0,0,1,22,232,4,0,35,3,1,3,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1002976_raw_html.txt,0,0,3,0,0,0,0,25,157,0,1,0,0,0,0,0,29,0,0,0,1,0,1,0,0,0,0,283,0,0,0,31,0,0,0,0,1,20,0,0,0,0,1,0,0,0,0,1,0,12,0,0,1,0,5,0,1,0,0,0,0,0,78,0,0,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003156_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,447,0,0,5,3,0,0,0,0,0,0,0,0,271,0,0,170,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,1003222_raw_html.txt,0,0,0,0,0,0,0,1,11,0,3,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,562,0,0,0,14,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,0
3,177,0,0,57,21,0,0,0,0,0,1,0,1,154,0,0,12,0,2,1,0,0,0,1,0,96,0,0,1,20,2,0,0,0,1003264_raw_html.txt,1,0,0,3,0,0,0,3,110,9,1,0,0,0,0,2,73,0,0,0,0,0,1,0,0,1,0,250,1,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,1,0,0,0,0,0,31,0,0,0,0,32,1
5,142,0,0,1,11,0,0,0,0,0,0,0,6,227,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,9,1,7,0,0,1003360_raw_html.txt,0,0,0,0,0,11,0,16,20,0,0,0,0,0,0,1,26,0,0,0,5,0,1,0,0,0,0,308,0,0,0,0,1,0,0,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,61,1
2,127,0,0,3,22,0,0,0,0,0,0,0,8,52,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1003366_raw_html.txt,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,4,65,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,2,0,0,0,0,0,19,0,0,0,0,12,0
0,181,0,2,0,41,0,0,0,0,0,0,5,0,196,0,0,15,4,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1003420_raw_html.txt,0,0,0,0,0,0,0,15,271,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,223,0,0,0,14,0,0,0,0,2,45,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,39,0
1,58,0,0,5,36,0,0,0,0,0,0,0,5,62,0,0,10,0,2,0,0,0,0,5,0,1,0,0,0,11,6,0,0,0,1003432_raw_html.txt,0,0,0,1,0,0,0,3,42,12,0,1,0,0,0,2,22,0,0,0,0,0,2,0,0,1,0,92,0,0,0,0,0,0,0,0,3,48,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,1,0,1,0,0,0,0,0,4,0,0,0,0,10,0
4,168,0,0,5,22,0,0,0,0,0,0,0,3,69,1,0,5,0,1,0,0,0,0,1,0,5,0,0,0,20,4,0,0,0,1003618_raw_html.txt,0,0,0,0,0,0,0,0,60,20,1,0,0,0,0,2,15,0,0,0,0,0,1,0,0,1,0,120,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003738_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,197,0,0,28,16,0,0,0,0,0,0,0,1,207,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,1003750_raw_html.txt,0,0,0,0,0,0,0,14,23,0,1,0,0,0,0,1,44,0,0,0,1,0,0,0,0,0,0,234,0,0,0,12,0,0,0,0,3,74,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,1
4,186,0,0,0,9,0,0,0,0,0,0,0,0,74,0,0,10,0,2,0,0,0,0,1,0,2,0,0,0,16,0,0,0,0,1003864_raw_html.txt,0,0,1,0,0,0,0,6,58,2,2,0,0,0,0,2,3,0,0,0,0,0,2,0,0,1,0,127,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,6,0
1,110,0,1,4,21,1,0,0,0,0,0,0,2,124,0,0,12,0,1,2,0,0,0,0,0,4,0,0,1,6,1,0,0,0,1003954_raw_html.txt,0,0,1,0,0,0,0,0,48,4,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,1,0,133,0,0,0,0,0,0,0,0,0,46,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,9,0,0,0,49,0,1,0,0,27,1
2,227,0,0,1,14,0,0,0,0,0,0,0,2,22,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,1003984_raw_html.txt,6,0,0,0,0,2,0,9,92,0,0,0,0,0,0,2,61,0,0,0,0,0,0,0,0,0,0,129,0,0,0,84,1,0,0,0,2,69,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0
2,47,0,0,0,12,0,0,0,0,0,0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,1003990_raw_html.txt,0,0,1,0,0,0,0,0,17,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,15,0,0,0,5,0,1,0,0,2,37,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
9,421,0,0,19,19,0,0,0,0,0,0,0,1,125,0,0,11,0,8,9,0,0,0,1,0,0,0,0,0,54,1,0,0,0,1004008_raw_html.txt,5,0,10,0,0,0,0,9,96,4,6,0,0,7,0,2,117,0,0,0,0,0,1,0,0,1,0,254,0,0,0,0,0,0,0,0,4,82,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,0,15,0,1,0,0,1,0,0,2,0,0,0,0,25,0
4,172,0,4,1,4,0,0,0,0,0,0,0,0,46,0,0,11,1,0,1,0,0,0,0,0,0,0,0,0,21,6,3,0,0,1004020_raw_html.txt,0,0,0,0,0,6,0,0,33,0,2,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,83,0,0,0,28,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,26,0,0,0,0,11,0
5,140,0,0,2,12,0,0,0,0,0,0,0,1,266,0,0,15,1,2,9,0,0,0,0,0,23,0,0,0,25,7,0,0,0,1004026_raw_html.txt,1,0,38,0,0,0,0,3,66,0,1,0,0,0,0,0,25,0,0,0,0,0,2,0,0,45,0,312,0,0,0,5,0,5,0,0,2,62,0,0,0,0,0,0,0,0,0,5,0,62,0,0,1,14,10,0,1,0,0,0,0,0,0,0,16,0,0,52,0
4,102,0,0,2,2,0,0,0,0,0,0,0,0,126,0,0,20,0,5,4,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1004068_raw_html.txt,1,0,5,0,0,0,0,5,17,5,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,1,0,154,0,0,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100408_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004128_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,112,0,0,15,20,0,0,0,0,0,0,0,0,122,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,10,11,0,0,0,1004272_raw_html.txt,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,34,0,0,0,0,0,0,0,0,0,0,155,0,0,2,0,0,0,0,25,4,63,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,19,0
2,674,0,1,6,18,0,0,0,0,0,0,0,2,181,0,0,190,0,2,0,0,0,0,1,0,0,0,0,0,6,6,0,0,0,100438_raw_html.txt,0,0,0,3,0,0,0,0,501,0,1,1,0,0,0,0,145,0,0,0,0,0,1,0,0,1,0,593,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0,120,0,0,15,0,0,0,0,65,0
1,167,0,1,11,7,0,0,0,0,0,0,0,0,107,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1004398_raw_html.txt,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0
3,123,0,0,6,39,0,0,0,0,0,0,5,0,130,0,0,42,1,0,1,0,0,0,0,0,0,0,0,0,12,3,0,0,0,1004500_raw_html.txt,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,2,29,0,0,0,0,0,0,0,0,0,0,171,0,0,0,16,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,25,0
4,141,0,0,10,8,0,0,0,0,0,0,0,0,31,0,0,22,0,0,0,0,0,0,1,0,1,0,0,0,15,21,0,0,0,1004542_raw_html.txt,0,0,0,3,0,0,0,10,46,0,0,0,0,0,0,3,32,0,0,0,4,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,13,46,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,1,0,0,0,0,0,20,0,0,0,0,8,0
7,352,0,0,2,40,0,0,0,0,0,0,0,7,109,0,0,2,1,0,40,0,0,0,0,0,0,0,0,0,101,0,1,0,0,1004554_raw_html.txt,0,0,0,0,0,1,0,12,315,0,0,0,0,0,0,2,31,0,0,1,3,0,0,0,2,0,0,172,0,0,0,1,1,0,0,0,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,0,0,0,26,0
8,282,0,0,3,14,0,0,0,0,0,0,0,0,115,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,9,1,0,0,1004626_raw_html.txt,5,0,0,0,0,3,0,9,84,0,9,0,0,0,0,2,11,0,0,1,0,0,0,0,0,0,0,140,0,0,0,0,1,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,40,0,0,0,0,16,0
1,85,0,0,8,6,0,0,0,0,1,0,0,2,133,1,0,17,0,2,2,0,0,0,4,0,1,0,0,0,2,0,0,1,1,1004644_raw_html.txt,0,0,4,0,0,0,0,0,23,2,0,0,0,0,0,0,14,6,0,0,11,0,1,0,0,1,0,155,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,1,0,0,0,0,0,47,0,0,0,0,29,0
1,227,0,0,0,5,0,0,0,0,0,0,0,2,99,0,0,37,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1004704_raw_html.txt,0,0,3,1,0,0,0,0,73,0,0,1,0,0,0,1,41,0,0,0,6,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20,0
2,287,0,11,9,11,0,0,0,0,0,1,0,4,106,3,0,85,0,40,1,0,0,0,1,0,0,0,0,0,4,2,0,0,0,1004722_raw_html.txt,0,0,3,0,0,0,0,8,77,1,0,0,0,0,0,1,74,0,0,0,0,0,1,0,0,40,0,152,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,6,0,0,4,0,0,0,1,0,0,39,0,0,2,0,0,0,0,11,0
1,63,0,8,4,13,0,0,0,0,0,0,0,0,93,9,0,73,0,2,0,0,0,0,0,0,32,0,0,0,2,3,0,0,0,1004746_raw_html.txt,0,0,0,2,0,0,0,1,30,7,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,1,0,167,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,0,1,0,10,0,0,0,0,0,0,0,0,0,0,16,0
0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,1004770_raw_html.txt,0,0,0,0,0,38,0,0,26,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,0,0,2,7,0,0,0,0,0,0,0,0,11,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1004950_raw_html.txt,0,0,1,0,0,0,0,1,5,2,0,0,0,11,0,1,2,0,0,0,0,0,0,0,0,1,0,32,0,0,0,0,0,0,0,0,1,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,6,1
1,91,0,0,2,47,1,0,0,0,0,0,0,0,5,40,0,46,0,1,7,0,0,0,0,0,31,0,0,1,1,62,0,0,0,1004980_raw_html.txt,1,0,26,0,0,0,0,20,57,2,0,0,0,35,0,0,5,0,0,0,0,0,2,0,0,11,0,153,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,2,0,0,12,0,1,0,0,2,0
1,72,0,0,2,5,0,0,0,0,0,0,0,0,45,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1005028_raw_html.txt,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,84,0,0,0,6,0,0,0,0,1,25,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0
0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1005094_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,61,0,2,11,33,0,0,0,0,0,0,0,4,40,1,0,14,0,1,0,0,0,0,9,0,0,0,0,0,2,2,0,0,0,1005166_raw_html.txt,0,0,1,0,0,0,0,0,8,1,0,0,0,0,0,0,33,0,0,0,0,0,1,0,0,1,0,84,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0
2,259,0,0,1,9,0,0,0,0,0,0,0,2,67,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,4,6,0,1,1005226_raw_html.txt,8,0,0,0,0,8,0,6,73,2,0,0,0,0,0,4,33,0,0,3,0,0,1,0,0,0,0,117,0,0,0,21,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0
1,81,0,0,0,14,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,1005250_raw_html.txt,0,0,0,0,0,0,0,5,5,0,0,2,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,1
0,48,0,0,6,13,0,0,0,0,0,0,0,1,28,0,0,29,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1005388_raw_html.txt,0,0,3,0,0,0,0,0,15,1,0,0,0,0,0,1,9,0,0,0,0,0,2,0,0,1,0,29,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,12,0,0,0,0,0,0,0,6,0
1,116,0,0,5,18,0,0,0,0,0,0,0,1,80,1,0,61,1,2,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0,1005424_raw_html.txt,0,0,0,0,0,0,0,3,36,11,0,0,0,0,0,0,31,0,0,0,0,0,2,0,0,1,0,210,0,0,0,60,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,64,0,0,3,0,1,0,4,0,0,17,0,0,23,0,1,0,0,20,0
2,26,0,0,1,7,0,0,0,0,0,0,0,0,51,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,1005430_raw_html.txt,17,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,94,0,0,4,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0
1,168,0,0,9,11,2,0,0,0,0,0,0,0,156,0,0,25,0,1,1,0,0,0,1,0,0,0,0,0,4,1,0,0,0,1005532_raw_html.txt,0,0,1,0,0,0,0,12,111,2,0,1,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,181,0,0,0,0,0,0,0,0,3,69,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,1,0,1,0,0,0,0,0,0,0,3,0,0,18,0
1,352,0,1,1,11,0,0,0,0,0,0,0,1,20,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,4,4,2,0,0,100558_raw_html.txt,0,0,0,0,0,5,0,6,84,2,0,0,0,0,0,1,44,0,0,1,0,0,1,0,0,0,0,111,0,0,0,28,2,0,0,16,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4,25,0,1,3,14,0,0,0,0,0,1,0,2,6,3,0,23,1,1,1,0,0,0,1,0,0,0,0,0,24,4,0,0,0,1005592_raw_html.txt,6,0,2,0,0,0,0,0,12,0,1,0,0,0,0,1,9,0,0,0,0,0,0,0,0,5,0,62,1,0,0,4,0,0,0,0,2,19,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,2,1
1,140,0,0,0,5,0,0,0,0,0,0,0,0,41,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,0,1005598_raw_html.txt,5,0,0,0,0,5,0,11,25,0,0,0,0,0,0,5,3,0,0,1,0,0,0,0,0,0,0,111,0,0,0,0,2,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,5,0
3,45,0,0,1,23,0,0,0,0,0,0,0,0,40,0,0,14,0,1,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,1005670_raw_html.txt,0,0,0,0,0,0,0,6,15,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,6,0
5,163,0,0,69,8,0,0,0,0,0,0,0,4,109,1,0,15,0,1,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,1005688_raw_html.txt,0,0,1,0,0,0,0,0,102,1,0,0,0,0,0,2,72,0,0,0,0,0,1,0,0,0,0,203,0,0,0,0,0,0,0,0,5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,0,0,0,0,22,0
1,94,0,0,0,13,0,0,0,0,0,0,0,0,9,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,100576_raw_html.txt,0,0,0,0,0,33,0,6,25,0,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,19,0,0,0,254,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1,33,0,0,0,6,0,0,0,0,0,0,0,0,33,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,3,0,43,0,0,1005802_raw_html.txt,1,0,0,0,0,53,0,0,0,0,0,21,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,23,0,0,5,0,10,0,0,17,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
5,108,0,1,2,14,0,0,0,0,0,0,0,1,19,1,0,15,0,0,1,0,0,0,0,0,0,0,0,0,23,12,1,6,6,1005922_raw_html.txt,1,0,0,0,0,3,0,0,22,0,0,0,0,0,0,1,28,0,0,0,1,0,0,0,0,0,0,119,0,0,0,0,1,0,0,0,2,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,3,0,0,0,0,0,0,0,3,0
4,357,0,0,0,7,0,0,0,0,0,0,0,5,77,2,0,40,0,1,6,0,0,0,0,0,0,0,0,0,24,3,0,0,0,1005940_raw_html.txt,1,0,0,0,0,0,0,0,75,0,0,0,0,0,0,1,61,0,0,0,0,0,0,0,0,1,0,189,0,0,0,0,0,0,0,0,2,30,0,0,0,0,4,0,0,0,0,0,0,10,0,0,1,0,0,0,1,0,0,0,0,0,11,0,0,0,0,11,0
1,29,0,0,6,5,0,0,0,0,0,0,0,0,48,1,0,36,0,1,3,0,0,0,0,0,0,0,0,0,1,0,8,0,0,1006012_raw_html.txt,0,0,3,0,0,16,0,13,14,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,0,1,53,0,0,0,0,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,19,0,0,0,0,10,0
0,44,0,0,1,70,0,0,0,0,0,0,0,0,33,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006054_raw_html.txt,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0
4,85,0,0,5,5,0,0,0,0,0,0,0,2,66,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1006078_raw_html.txt,0,0,0,0,0,0,0,9,38,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,85,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,11,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006096_raw_html.txt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,140,0,0,6,8,0,0,0,0,0,0,0,0,64,0,0,19,2,1,1,0,0,0,0,0,0,0,0,0,18,4,0,0,0,1006138_raw_html.txt,0,0,23,0,0,0,0,0,91,1,0,0,0,0,0,1,15,0,0,0,0,0,2,0,0,0,0,80,0,0,0,2,0,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,3,0,0,0,0,11,0
